sales_id,order_date,customer_id,product_id,region_id,quantity,unit_price,channel,sales_amount
524,2023-10-26,1953,36,4,4,2956,Store,11824
525,2023-03-14,3836,35,4,3,4947,Store,14841
526,2023-06-22,3777,66,4,5,4531,Store,22655
527,2023-12-07,3097,178,4,1,4126,Store,4126
528,2022-12-02,1606,131,1,4,4838,Online,19352
529,2023-02-26,3228,106,2,4,3504,Online,14016
530,2022-11-17,1682,76,5,1,1974,Online,1974
531,2023-05-12,1855,4,1,2,1395,Online,2790
532,2023-08-10,2267,55,2,1,2969,Store,2969
533,2022-06-12,561,180,4,1,1310,Store,1310
534,2023-06-25,3451,187,1,1,3315,Store,3315
535,2022-06-14,892,199,3,2,4952,Store,9904
536,2023-11-29,3266,20,4,4,3269,Store,13076
537,2023-07-20,3112,19,4,3,3695,Store,11085
538,2022-10-22,597,136,3,1,1921,Store,1921
539,2022-02-11,2391,195,3,2,4659,Online,9318
540,2022-10-12,2551,27,4,3,3506,Online,10518
541,2023-01-22,450,136,1,3,3535,Store,10605
542,2022-05-18,2384,18,4,4,2596,Store,10384
543,2022-07-06,2052,29,5,5,1979,Store,9895
544,2023-12-17,1826,46,4,3,3052,Online,9156
545,2023-03-07,2807,164,1,1,3909,Online,3909
546,2023-07-08,2565,131,3,3,3466,Online,10398
547,2023-02-20,3569,137,4,5,1130,Online,5650
548,2023-03-02,1250,138,1,5,3945,Online,19725
549,2023-02-20,1174,84,4,4,1939,Online,7756
550,2022-01-26,2286,194,2,2,4387,Store,8774
551,2023-01-06,1684,1,3,4,1197,Online,4788
552,2023-01-20,2151,132,5,5,651,Online,3255
553,2022-02-25,1199,176,5,2,4937,Online,9874
554,2022-09-10,1010,101,4,4,4811,Online,19244
555,2023-09-26,3533,96,3,1,2811,Store,2811
556,2022-04-16,1772,18,1,3,600,Store,1800
557,2022-05-10,3106,78,2,1,4724,Online,4724
558,2023-11-01,1708,45,3,1,1264,Store,1264
559,2023-01-11,2566,112,4,3,4897,Store,14691
560,2022-11-04,440,15,4,3,3331,Online,9993
561,2022-04-01,1309,179,2,5,530,Store,2650
562,2023-01-28,2273,189,3,3,4728,Online,14184
563,2023-06-18,2613,4,3,1,1659,Online,1659
564,2022-04-20,3329,147,5,3,3454,Online,10362
565,2023-07-15,2031,88,5,5,2580,Online,12900
566,2023-10-03,3131,94,5,2,3191,Store,6382
567,2023-08-08,1968,77,3,4,3046,Store,12184
568,2022-12-06,246,139,1,1,993,Online,993
569,2023-07-19,1543,28,2,3,2861,Store,8583
570,2022-12-22,1238,185,4,2,3503,Store,7006
571,2022-06-17,2976,75,4,4,3422,Online,13688
572,2023-07-11,1614,54,5,4,1619,Store,6476
573,2023-03-28,1725,65,2,4,3085,Store,12340
574,2022-04-15,953,47,5,1,915,Store,915
575,2022-05-30,2867,118,1,4,3632,Store,14528
576,2022-05-26,2264,4,1,1,2001,Store,2001
577,2023-12-17,3475,34,1,1,2180,Online,2180
578,2022-10-26,283,76,3,5,4420,Store,22100
579,2022-06-16,3903,182,5,4,2512,Store,10048
580,2023-12-14,3645,61,1,3,4864,Store,14592
581,2023-10-08,2621,101,3,2,4885,Store,9770
582,2023-12-24,3287,93,4,1,1523,Store,1523
583,2022-02-17,2430,102,1,1,1232,Store,1232
584,2023-09-30,3117,113,1,5,542,Online,2710
585,2022-08-27,1941,83,3,1,3536,Store,3536
586,2022-01-07,172,148,2,1,3092,Online,3092
587,2023-04-09,1245,131,3,3,757,Online,2271
588,2023-03-29,3457,40,1,1,789,Store,789
589,2023-01-06,1119,197,5,2,2513,Store,5026
590,2023-07-03,1883,151,4,2,4465,Online,8930
591,2023-05-02,2092,69,4,3,3273,Store,9819
592,2022-07-30,2276,32,3,5,1731,Online,8655
593,2022-06-14,2622,24,5,3,4994,Store,14982
594,2022-05-05,2365,113,5,2,3688,Store,7376
595,2022-12-03,2779,179,1,3,3622,Online,10866
596,2022-07-11,3407,115,4,3,4482,Online,13446
597,2023-12-31,601,186,3,4,1870,Store,7480
598,2022-08-02,2672,170,4,4,4154,Store,16616
599,2023-07-28,3791,35,5,3,4274,Online,12822
600,2022-11-24,2024,32,2,1,2472,Store,2472
601,2023-01-16,467,182,3,3,2689,Online,8067
602,2023-11-04,3951,45,4,5,1152,Online,5760
603,2023-08-01,3890,176,5,3,3783,Online,11349
604,2022-08-27,1739,108,4,2,2586,Online,5172
605,2023-06-16,297,86,4,5,2371,Store,11855
606,2023-12-01,2593,177,5,2,4783,Online,9566
607,2022-03-23,2537,34,4,5,1940,Online,9700
608,2022-12-29,1020,144,5,5,1876,Store,9380
609,2023-05-20,2263,11,2,2,1261,Store,2522
610,2022-07-21,1548,147,5,3,2045,Store,6135
611,2023-05-19,3074,92,2,5,4403,Store,22015
612,2023-10-06,1899,157,3,1,1344,Online,1344
613,2022-02-06,661,54,3,2,2550,Online,5100
614,2023-10-06,654,181,5,2,1199,Online,2398
615,2023-08-12,802,195,2,3,3658,Store,10974
616,2023-08-24,3279,76,1,3,3469,Online,10407
617,2023-02-06,341,160,4,5,3780,Store,18900
618,2023-12-07,704,100,4,2,4816,Online,9632
619,2022-06-25,2455,116,5,3,4755,Store,14265
620,2023-06-29,853,124,4,2,2395,Store,4790
621,2023-07-24,306,83,5,1,1813,Store,1813
622,2023-04-12,3579,56,5,2,1370,Store,2740
623,2022-07-20,1934,63,4,5,1490,Store,7450
624,2023-06-24,3541,132,3,1,3048,Online,3048
625,2023-07-01,1788,139,1,1,793,Store,793
626,2023-09-29,3788,131,2,4,3656,Online,14624
627,2023-01-29,874,155,4,3,1161,Online,3483
628,2022-02-11,1582,111,1,1,4776,Online,4776
629,2023-08-20,3958,172,4,4,4167,Store,16668
630,2023-01-28,495,146,3,5,4469,Store,22345
631,2023-12-01,3333,158,5,3,1722,Online,5166
632,2023-09-15,2626,70,4,2,2329,Store,4658
633,2023-03-17,1686,175,4,2,1836,Store,3672
634,2023-09-09,1606,34,1,2,3492,Online,6984
635,2023-05-21,3436,119,1,1,2511,Online,2511
636,2022-11-16,1538,76,2,3,4367,Online,13101
637,2023-07-07,2589,42,2,5,1714,Online,8570
638,2022-08-03,2816,23,5,4,2217,Online,8868
639,2022-03-12,3645,40,4,3,633,Online,1899
640,2023-07-22,1636,15,2,4,945,Online,3780
641,2022-08-24,896,115,5,4,2071,Online,8284
642,2022-10-08,2503,57,4,2,1641,Online,3282
643,2023-09-09,1168,111,4,1,3718,Online,3718
644,2022-06-11,3264,142,3,1,2453,Online,2453
645,2022-07-10,3937,140,4,5,3579,Online,17895
646,2022-01-09,3425,107,3,5,2204,Store,11020
647,2022-03-01,3854,117,4,2,610,Online,1220
648,2022-08-13,2347,35,2,4,1382,Online,5528
649,2023-12-01,3532,153,5,2,3817,Online,7634
650,2023-08-05,2475,78,3,1,649,Store,649
651,2022-10-14,1862,2,5,1,1285,Online,1285
652,2022-06-18,3895,18,2,2,2654,Online,5308
653,2022-03-03,2764,35,2,3,4107,Online,12321
654,2022-12-15,757,9,5,1,1750,Store,1750
655,2023-03-18,31,139,4,5,1718,Online,8590
656,2022-01-14,2380,67,2,3,1868,Online,5604
657,2022-06-13,1994,69,1,2,2119,Online,4238
658,2023-02-24,3483,105,3,3,3610,Online,10830
659,2023-06-04,2100,38,5,4,588,Online,2352
660,2023-10-28,3456,70,2,3,2736,Store,8208
661,2023-07-02,243,81,5,2,2385,Store,4770
662,2023-07-14,2823,187,1,4,1055,Online,4220
663,2023-08-20,686,66,1,5,731,Store,3655
664,2022-01-28,1636,41,4,5,2833,Store,14165
665,2023-12-09,1441,24,5,1,3622,Online,3622
666,2023-03-22,1499,178,4,3,2501,Online,7503
667,2022-07-27,1416,5,3,2,1959,Online,3918
668,2023-04-15,1413,21,4,5,2410,Online,12050
669,2023-12-17,573,6,2,5,984,Online,4920
670,2022-04-14,1992,132,3,3,2433,Online,7299
671,2023-03-02,2920,9,2,2,4310,Online,8620
672,2022-04-11,2748,69,5,2,3369,Store,6738
673,2023-06-25,3541,68,4,4,676,Online,2704
674,2023-10-01,1432,126,3,5,3555,Online,17775
675,2023-06-06,2567,137,2,3,1327,Store,3981
676,2022-04-16,1213,146,3,5,756,Online,3780
677,2023-11-10,2643,59,4,3,1062,Online,3186
678,2022-10-04,3423,171,2,1,1077,Store,1077
679,2022-03-06,2331,80,1,3,4964,Online,14892
680,2022-07-07,1660,194,2,2,3511,Online,7022
681,2022-11-13,3229,29,4,1,1622,Store,1622
682,2022-05-18,599,176,5,3,1201,Online,3603
683,2022-12-09,2196,51,3,5,2202,Store,11010
684,2022-04-15,70,170,4,4,3294,Online,13176
685,2023-06-30,1394,36,2,5,3976,Store,19880
686,2023-01-15,3660,76,3,1,2120,Online,2120
687,2022-04-20,1650,105,1,1,1389,Store,1389
688,2023-06-29,1539,45,4,1,727,Store,727
689,2022-12-20,2282,101,4,3,514,Online,1542
690,2022-11-13,2727,163,1,2,628,Store,1256
691,2022-09-23,3683,104,2,1,2192,Store,2192
692,2023-11-25,2684,6,3,2,1617,Online,3234
693,2022-03-06,467,165,4,1,1902,Online,1902
694,2022-11-29,557,36,5,4,3385,Store,13540
695,2023-05-28,894,144,4,5,1186,Store,5930
696,2022-05-13,836,200,2,3,1450,Online,4350
697,2023-08-15,1311,22,2,4,1029,Store,4116
698,2023-06-24,618,69,2,4,4026,Online,16104
699,2023-06-19,1318,69,4,2,1615,Online,3230
700,2023-05-11,1505,63,4,4,2990,Store,11960
701,2023-09-13,134,75,1,3,3861,Store,11583
702,2023-09-11,8,107,4,1,2845,Online,2845
703,2023-10-19,2076,19,2,5,2126,Store,10630
704,2023-01-04,783,102,5,3,1974,Online,5922
705,2023-10-13,3807,126,5,5,4986,Online,24930
706,2022-04-09,3592,127,4,4,3546,Online,14184
707,2022-11-13,1334,146,3,3,3572,Store,10716
708,2022-05-03,3718,114,2,2,1921,Online,3842
709,2022-11-16,541,73,3,5,1254,Store,6270
710,2023-08-16,2675,114,3,2,3676,Online,7352
711,2023-05-10,3566,145,2,5,3789,Online,18945
712,2023-04-02,1058,41,5,4,905,Online,3620
713,2023-06-06,2055,161,3,5,4183,Store,20915
714,2023-06-04,2088,183,1,1,2839,Store,2839
715,2023-12-18,3402,82,5,1,3809,Store,3809
716,2022-11-11,909,152,3,5,2947,Online,14735
717,2023-12-10,2110,77,5,5,1714,Store,8570
718,2023-12-11,3158,168,2,4,3833,Online,15332
719,2023-06-26,3797,28,2,1,1179,Online,1179
720,2023-04-24,3188,110,4,2,4071,Store,8142
721,2022-01-20,3649,195,3,3,3880,Online,11640
722,2023-07-14,1321,167,5,2,4317,Online,8634
723,2022-05-10,2427,21,3,3,2894,Online,8682
724,2022-10-20,3754,165,2,3,4711,Store,14133
725,2022-05-12,3700,130,5,3,2541,Online,7623
726,2022-12-22,322,6,5,5,4398,Store,21990
727,2022-02-23,3700,52,2,1,4533,Online,4533
728,2023-01-22,733,5,3,4,1371,Store,5484
729,2022-09-22,1419,175,1,4,2507,Online,10028
730,2022-08-03,1381,43,1,4,4155,Store,16620
731,2023-04-05,3634,96,5,1,4026,Store,4026
732,2023-04-03,2887,101,5,5,4930,Store,24650
733,2022-02-12,2467,114,4,4,2478,Store,9912
734,2023-08-09,3550,40,5,5,3041,Online,15205
735,2022-10-05,1360,139,1,2,2108,Online,4216
736,2022-05-10,3663,142,2,1,2197,Online,2197
737,2022-12-16,2068,2,1,2,3137,Online,6274
738,2023-12-07,2460,167,4,1,877,Online,877
739,2023-06-28,1915,191,5,5,2002,Store,10010
740,2022-04-16,549,63,3,5,1200,Online,6000
741,2023-12-17,1283,119,5,2,2798,Store,5596
742,2022-01-01,605,146,5,1,1382,Online,1382
743,2023-08-07,1723,94,1,4,4192,Store,16768
744,2023-03-08,2405,79,2,4,590,Store,2360
745,2022-11-02,2249,129,2,3,2106,Online,6318
746,2023-06-11,3483,145,4,2,2822,Online,5644
747,2022-02-22,3360,54,2,5,1693,Store,8465
748,2023-06-04,3120,122,4,2,1459,Online,2918
749,2022-11-26,2813,124,5,4,4346,Store,17384
750,2023-07-12,1582,167,3,3,4115,Online,12345
751,2022-11-21,3442,176,5,1,2441,Online,2441
752,2022-04-24,2279,66,3,4,3793,Store,15172
753,2022-05-27,3167,143,2,4,4545,Online,18180
754,2022-06-15,2351,22,3,2,1334,Store,2668
755,2023-01-14,3290,20,2,1,2364,Online,2364
756,2022-05-19,3624,93,1,4,2343,Store,9372
757,2023-09-21,2435,171,1,3,753,Online,2259
758,2022-10-26,715,184,4,5,4063,Online,20315
759,2022-10-03,3700,152,5,4,4300,Online,17200
760,2022-06-27,925,43,3,2,3809,Online,7618
761,2022-12-20,3163,21,1,4,3995,Store,15980
762,2022-06-03,58,48,4,2,4655,Online,9310
763,2022-07-20,434,66,5,1,2013,Online,2013
764,2022-04-25,2570,115,2,4,1967,Store,7868
765,2023-11-02,2816,16,2,3,2230,Online,6690
766,2023-07-08,2877,168,2,4,2513,Store,10052
767,2022-03-09,1785,21,5,5,1805,Store,9025
768,2023-03-21,483,180,3,3,957,Online,2871
769,2023-03-21,367,101,4,5,1520,Store,7600
770,2022-11-22,889,8,1,4,4909,Store,19636
771,2023-12-09,1853,110,2,3,1281,Store,3843
772,2023-08-25,3479,183,2,3,4861,Online,14583
773,2023-09-15,3590,86,1,5,3708,Online,18540
774,2022-12-25,1355,58,1,1,2238,Store,2238
775,2022-05-25,1724,5,3,5,2649,Store,13245
776,2022-10-02,1259,170,3,3,1699,Online,5097
777,2023-05-24,2931,111,2,4,2329,Store,9316
778,2022-06-28,411,109,3,4,3102,Online,12408
779,2023-04-22,2231,30,4,1,2400,Store,2400
780,2023-02-18,3359,95,2,4,2497,Online,9988
781,2022-06-02,3195,9,1,3,1785,Store,5355
782,2022-04-14,2206,95,2,4,3549,Online,14196
783,2022-03-16,3395,95,5,3,4673,Store,14019
784,2022-05-08,2061,41,1,4,4611,Online,18444
785,2023-12-12,3899,51,1,1,3955,Store,3955
786,2023-10-28,2614,185,1,4,3369,Online,13476
787,2023-07-22,2920,61,2,2,1579,Online,3158
788,2022-12-11,1813,6,4,2,600,Online,1200
789,2023-06-15,2603,119,5,3,1198,Store,3594
790,2022-06-08,1803,26,4,3,2758,Store,8274
791,2023-06-22,3693,6,2,4,4550,Store,18200
792,2023-03-02,3907,53,4,2,4419,Store,8838
793,2023-11-12,678,61,4,4,3665,Online,14660
794,2022-01-23,2911,161,1,3,4011,Store,12033
795,2022-02-16,3992,173,3,5,3323,Online,16615
796,2023-06-09,618,94,2,2,1000,Store,2000
797,2023-12-30,3635,40,1,2,2470,Online,4940
798,2023-12-07,2252,24,1,5,3344,Store,16720
799,2022-05-24,3005,92,1,5,1409,Store,7045
800,2023-08-08,2350,45,5,2,3301,Store,6602
801,2023-10-30,3115,38,2,2,1239,Online,2478
802,2023-08-12,795,157,3,2,1367,Store,2734
803,2023-02-23,2645,108,2,3,2304,Store,6912
804,2023-11-12,729,136,1,2,3711,Store,7422
805,2022-03-26,1694,64,2,1,3325,Online,3325
806,2023-02-20,1886,87,1,2,1695,Online,3390
807,2023-11-25,2554,107,4,5,2222,Store,11110
808,2023-04-27,639,51,5,1,2939,Store,2939
809,2023-04-01,191,6,3,5,1182,Store,5910
810,2022-10-24,1802,175,5,5,3171,Online,15855
811,2022-04-22,899,177,3,4,1356,Store,5424
812,2022-08-18,1997,85,3,2,1472,Online,2944
813,2022-04-06,2108,160,3,2,2102,Online,4204
814,2023-11-11,3867,182,5,2,1212,Store,2424
815,2023-01-13,1490,36,5,5,923,Store,4615
816,2022-06-05,1403,89,4,1,3645,Online,3645
817,2023-02-25,1453,99,5,2,1313,Store,2626
818,2022-04-15,2110,147,4,2,4038,Online,8076
819,2023-12-06,1944,37,5,1,2639,Store,2639
820,2022-11-26,2350,17,3,1,3643,Store,3643
821,2023-03-15,638,16,4,2,731,Online,1462
822,2022-05-12,999,186,4,4,2683,Online,10732
823,2023-01-17,2220,172,4,2,686,Online,1372
824,2022-05-18,1529,196,2,2,2583,Online,5166
825,2022-09-27,63,49,1,5,4435,Online,22175
826,2023-07-04,2820,94,4,3,3040,Store,9120
827,2023-01-31,16,51,3,2,515,Online,1030
828,2023-07-11,2739,5,4,5,1161,Store,5805
829,2023-04-09,842,97,1,3,4196,Store,12588
830,2023-11-06,3952,186,5,5,4082,Store,20410
831,2023-03-26,1125,174,4,5,895,Store,4475
832,2022-11-27,3248,183,1,4,3003,Online,12012
833,2022-09-10,1217,73,3,1,2044,Store,2044
834,2023-11-12,1997,145,2,1,2059,Online,2059
835,2022-10-12,3885,140,2,5,1785,Online,8925
836,2022-10-01,899,152,5,1,2483,Online,2483
837,2022-01-20,3345,56,5,2,4170,Online,8340
838,2022-08-27,1491,183,1,4,1883,Online,7532
839,2022-09-27,2981,122,2,4,898,Store,3592
840,2023-02-22,3845,126,4,1,2833,Store,2833
841,2022-11-06,2223,79,5,1,3342,Online,3342
842,2022-01-31,1258,16,4,4,4821,Store,19284
843,2022-04-14,3884,126,3,5,1640,Store,8200
844,2023-11-13,3288,87,5,5,2301,Online,11505
845,2022-07-05,1515,22,4,5,956,Store,4780
846,2022-05-08,417,110,3,2,3265,Online,6530
847,2022-07-29,3831,172,3,5,4212,Store,21060
848,2023-02-18,1557,95,1,5,3133,Store,15665
849,2022-10-08,451,43,5,1,540,Online,540
850,2022-09-10,2884,79,2,3,3661,Store,10983
851,2022-01-19,3827,21,4,5,1438,Store,7190
852,2023-12-13,1824,123,4,5,2032,Online,10160
853,2022-05-16,280,8,1,3,3772,Store,11316
854,2022-08-11,244,49,2,5,3352,Online,16760
855,2022-01-03,675,125,4,3,1007,Store,3021
856,2022-08-24,2194,106,5,3,2541,Store,7623
857,2023-04-10,3139,134,4,5,2697,Online,13485
858,2022-08-16,103,81,3,2,2123,Online,4246
859,2023-10-16,2358,104,2,5,1746,Store,8730
860,2023-05-14,3994,109,5,2,2736,Online,5472
861,2023-06-05,3709,175,3,5,2938,Online,14690
862,2023-12-03,117,164,1,2,1750,Store,3500
863,2023-11-08,1496,125,1,5,1102,Store,5510
864,2022-05-19,763,92,5,4,1631,Store,6524
865,2022-10-03,3393,121,4,4,2717,Store,10868
866,2022-10-18,3507,111,2,3,3285,Store,9855
867,2022-02-22,3442,23,1,1,4460,Online,4460
868,2023-11-18,2786,159,5,4,4383,Store,17532
869,2022-04-20,1724,110,2,4,4345,Store,17380
870,2023-12-16,2235,75,3,5,3575,Store,17875
871,2023-10-10,3660,62,4,1,2930,Store,2930
872,2022-01-04,785,96,1,5,730,Store,3650
873,2023-10-29,1493,57,2,5,2049,Store,10245
874,2023-11-15,3733,102,5,3,4471,Online,13413
875,2022-02-16,707,70,4,5,3821,Store,19105
876,2022-04-04,2924,65,2,5,1646,Online,8230
877,2023-07-14,796,37,4,3,4197,Online,12591
878,2022-08-01,473,68,5,5,3733,Online,18665
879,2023-03-12,2604,75,1,1,653,Store,653
880,2023-05-23,3526,17,3,3,4318,Online,12954
881,2023-10-13,3518,135,2,4,3546,Store,14184
882,2022-07-24,682,52,3,5,811,Store,4055
883,2023-01-16,94,163,3,1,2415,Store,2415
884,2022-03-14,736,130,3,2,2402,Store,4804
885,2023-05-31,2838,168,3,3,1726,Online,5178
886,2022-03-17,2042,37,1,3,1910,Store,5730
887,2022-03-18,2086,57,1,5,1901,Online,9505
888,2023-02-14,2830,101,3,5,1994,Store,9970
889,2023-09-06,2530,10,5,3,3405,Store,10215
890,2022-04-16,3819,81,4,5,4033,Online,20165
891,2023-07-05,2159,174,2,5,3825,Store,19125
892,2023-04-21,1914,90,2,1,1144,Store,1144
893,2022-10-02,2458,133,2,1,1473,Online,1473
894,2022-03-29,3240,133,4,1,4607,Store,4607
895,2023-12-24,1590,120,5,4,2641,Online,10564
896,2022-03-18,2445,102,2,3,519,Store,1557
897,2022-03-18,1151,27,1,3,4982,Store,14946
898,2023-03-18,2014,5,5,5,1812,Store,9060
899,2023-06-24,3859,61,4,5,1086,Store,5430
900,2022-09-02,42,136,5,3,1933,Store,5799
901,2023-08-01,41,159,2,5,2554,Online,12770
902,2023-01-17,3634,97,4,1,3318,Store,3318
903,2023-12-18,1511,149,2,2,1256,Store,2512
904,2023-07-24,3971,21,1,4,3076,Store,12304
905,2023-12-14,1695,51,1,1,2916,Store,2916
906,2022-05-22,3916,79,5,1,1625,Store,1625
907,2023-01-03,2447,59,2,5,4796,Store,23980
908,2022-03-25,2230,2,3,4,2116,Online,8464
909,2022-05-23,3253,158,5,2,2138,Online,4276
910,2022-12-18,3750,58,1,2,4845,Online,9690
911,2023-06-29,744,20,5,5,4341,Online,21705
912,2022-06-01,2766,168,3,4,625,Online,2500
913,2022-06-07,3939,157,2,1,4906,Online,4906
914,2023-03-22,2512,133,2,1,4098,Online,4098
915,2023-10-15,1074,89,1,3,2776,Store,8328
916,2022-10-30,1432,138,2,1,696,Online,696
917,2023-09-16,3473,189,3,2,3410,Online,6820
918,2023-10-18,3218,105,4,2,2396,Store,4792
919,2023-03-26,298,112,2,4,2340,Store,9360
920,2023-12-22,2193,129,3,1,1842,Online,1842
921,2022-08-12,16,175,4,1,3800,Online,3800
922,2022-02-12,3157,98,4,1,790,Store,790
923,2022-09-21,3288,185,3,2,2216,Online,4432
924,2022-01-03,3554,14,3,2,2767,Store,5534
925,2023-09-29,1076,153,4,5,4597,Online,22985
926,2022-09-25,3620,21,2,3,4055,Store,12165
927,2023-08-19,107,16,3,1,4775,Online,4775
928,2022-01-16,219,160,5,5,1381,Store,6905
929,2022-11-30,2983,173,4,4,3558,Online,14232
930,2023-04-09,2385,64,3,1,2734,Online,2734
931,2022-02-28,2969,84,3,1,1910,Store,1910
932,2022-06-26,371,73,1,5,763,Store,3815
933,2022-03-04,3046,60,3,3,3611,Store,10833
934,2023-07-15,2858,98,5,4,529,Online,2116
935,2022-11-03,254,147,3,4,1700,Online,6800
936,2022-09-03,1429,47,1,4,1127,Store,4508
937,2022-10-16,2628,192,3,2,4698,Store,9396
938,2022-11-28,2009,158,2,3,2820,Store,8460
939,2023-06-11,1723,47,2,1,1496,Store,1496
940,2022-09-12,2684,33,2,3,1135,Store,3405
941,2023-08-27,3102,21,2,3,3594,Online,10782
942,2023-05-25,2233,95,5,3,4722,Store,14166
943,2023-12-19,1313,63,4,3,2830,Online,8490
944,2023-08-29,3431,42,3,3,3244,Store,9732
945,2023-04-08,2522,189,4,2,518,Online,1036
946,2022-07-18,985,105,5,5,2669,Online,13345
947,2022-09-28,3637,126,3,3,4848,Store,14544
948,2023-07-12,3472,115,5,1,4315,Online,4315
949,2022-03-05,3761,43,2,3,2755,Store,8265
950,2022-08-18,3032,68,5,4,1708,Online,6832
951,2022-09-06,3205,26,5,4,3245,Online,12980
952,2022-09-03,2550,161,2,4,1457,Store,5828
953,2023-08-10,3575,108,2,4,3867,Store,15468
954,2022-06-06,2922,33,4,3,3617,Online,10851
955,2023-12-03,3149,49,2,4,1639,Online,6556
956,2023-07-18,350,84,3,2,1774,Store,3548
957,2022-03-29,2108,41,3,3,2980,Store,8940
958,2022-11-09,1479,200,2,5,552,Store,2760
959,2022-03-07,879,36,2,4,1340,Online,5360
960,2023-10-24,2513,200,3,3,1604,Online,4812
961,2022-01-20,311,95,2,2,1957,Store,3914
962,2022-02-02,1115,119,2,1,4922,Online,4922
963,2023-07-12,2979,150,4,3,792,Store,2376
964,2022-03-14,3013,175,3,5,2970,Online,14850
965,2022-12-09,1322,83,3,1,2219,Online,2219
966,2022-05-13,3397,20,2,4,2148,Store,8592
967,2022-02-24,280,87,3,3,3079,Online,9237
968,2022-03-02,2759,152,4,4,4396,Store,17584
969,2023-06-04,967,126,3,1,2408,Store,2408
970,2022-09-29,3190,171,2,2,609,Online,1218
971,2022-09-03,695,100,5,5,3134,Online,15670
972,2022-06-25,910,73,4,3,4953,Store,14859
973,2023-09-20,2615,16,2,1,3156,Store,3156
974,2022-11-13,271,27,3,1,4083,Online,4083
975,2023-12-06,1541,45,2,3,1348,Online,4044
976,2023-10-24,1125,165,1,3,1626,Store,4878
977,2022-05-11,1412,13,5,4,4873,Store,19492
978,2022-04-12,1310,179,5,3,1574,Store,4722
979,2022-11-06,3028,2,4,3,3953,Online,11859
980,2022-10-19,3125,76,5,1,4441,Store,4441
981,2023-12-23,1754,105,4,4,628,Online,2512
982,2023-05-10,841,97,5,4,3650,Store,14600
983,2022-12-27,1822,87,5,5,2384,Store,11920
984,2022-12-04,1004,59,5,5,904,Store,4520
985,2023-08-02,240,14,5,5,3650,Store,18250
986,2022-01-10,3286,103,3,5,4054,Store,20270
987,2022-02-18,1640,177,4,4,3201,Store,12804
988,2023-05-02,361,30,2,1,2050,Online,2050
989,2023-09-15,3436,110,5,5,678,Store,3390
990,2022-11-17,734,98,5,5,1222,Online,6110
991,2023-07-23,852,9,1,4,2246,Online,8984
992,2023-09-17,860,24,2,2,2856,Online,5712
993,2022-05-13,701,112,1,1,2570,Online,2570
994,2023-08-06,1351,41,1,1,4247,Online,4247
995,2022-03-24,2884,188,3,1,2181,Online,2181
996,2022-02-26,3548,32,4,2,2336,Online,4672
997,2023-01-11,823,175,2,5,2636,Online,13180
998,2022-12-15,1635,21,2,5,1759,Store,8795
999,2022-09-28,97,170,1,1,2720,Online,2720
1000,2023-04-28,327,70,2,2,1530,Store,3060
1001,2022-04-21,2121,111,3,2,3256,Online,6512
1002,2022-03-17,994,89,2,4,4956,Online,19824
1003,2022-06-07,1280,2,4,4,2251,Store,9004
1004,2023-06-16,1767,159,2,5,1607,Online,8035
1005,2023-10-05,3242,56,4,5,2760,Online,13800
1006,2022-11-25,994,158,5,5,4285,Store,21425
1007,2022-05-02,333,191,3,1,876,Online,876
1008,2022-02-10,1181,15,2,1,1994,Store,1994
1009,2022-06-16,3491,18,1,4,3873,Online,15492
1010,2023-10-04,1965,32,5,5,1090,Online,5450
1011,2022-01-23,2506,14,4,5,2300,Online,11500
1012,2022-10-06,2782,190,2,4,3918,Online,15672
1013,2023-04-14,2924,52,1,1,2867,Online,2867
1014,2023-02-04,2906,22,1,1,4205,Online,4205
1015,2022-01-09,99,14,2,4,4367,Online,17468
1016,2022-01-13,2780,34,4,2,2796,Online,5592
1017,2022-02-21,2973,86,4,3,2341,Store,7023
1018,2022-07-28,244,56,5,3,4860,Online,14580
1019,2023-07-04,3843,181,2,4,1256,Store,5024
1020,2023-09-04,1501,177,4,2,997,Store,1994
1021,2023-12-06,1465,63,1,4,1130,Online,4520
1022,2023-02-06,3266,144,3,5,3565,Online,17825
1023,2022-07-10,1399,80,3,2,2142,Store,4284
1024,2022-02-20,2710,40,5,5,2515,Online,12575
1025,2023-01-28,3054,38,4,4,3763,Store,15052
1026,2023-10-15,367,146,2,1,4907,Online,4907
